factor_0,factor_1,factor_2,factor_3,factor_4,factor_5,factor_6,factor_7,factor_8,factor_9,factor_10,factor_11,factor_12,factor_13,factor_14,factor_15,factor_16,factor_17,factor_18,factor_19,factor_20,factor_21,factor_22,factor_23,factor_24,factor_25,factor_26,factor_27,factor_28,factor_29,factor_30,factor_31,factor_32,factor_33,factor_34,factor_35,factor_36,factor_37,factor_38,factor_39,factor_40,factor_41,factor_42,factor_43,factor_44,factor_45,factor_46,factor_47,factor_48,factor_49
0.0007036031676786161,0.0005411026400465327,-0.003322945770794279,-0.0025243500696717183,-0.000215889750926672,0.0013550171282844684,0.0003793349322813197,0.7032792675449521,0.02462049155898309,0.00760881873920733,0.00249190143749173,0.0017298665979609026,0.0036372340818314145,0.018174031154886493,-0.004176743160984893,-0.24347826262167527,-0.004020481322063255,-0.0004750764664299585,-0.00957098395226719,-0.002762939193673674,-0.07169402144633961,-0.04035878679459647,-0.005609958518682746,0.01966311357120005,-0.0851553317175131,0.021048653417760348,0.1783061699148635,0.15536685867344502,-0.13188277660434147,0.04777217073084697,0.00694262666153626,-0.34729985319376366,0.5751800727348743,0.06673758052955082,0.06773935999644802,-0.051939914833990485,0.1868153528487779,-0.053563025819563945,0.01499142093870362,-0.007916303156624418,0.008019856002493362,0.08475004368808242,0.03914068258170335,0.2439830378682255,0.02768054574523314,-0.11174384709991052,-0.08270660073275195,-0.14797283308133027,0.11445404173524987,-0.23489563413334869
0.1634922030138509,-0.02640359592967573,-0.17399685834549677,0.21011187613788762,0.11984909624131992,0.166045790173207,0.39378861580823277,-0.004573911532004913,0.027967433926482776,-0.00491544114326177,0.05612471426780688,-0.05537090447938564,0.020876560855312275,-0.03282696904245205,0.007683272204751642,-0.0066546843302689425,0.03033103213356971,0.03545615104137311,0.0034267711559103284,-0.015581854993142718,0.0005885175610774797,-0.006398642927872613,-0.028627808812173708,-0.05165219281113912,-0.017899593813110078,-0.0006444923813691338,0.0394375331109331,-0.0186913963719398,-0.007578072739145121,-0.0006713911943676956,0.03469495124958579,0.015050931702137928,-0.0045111256441633186,-0.006482745775311971,-0.007897424205561483,-0.036851411673500215,-0.012878134734054246,-0.005469169999343177,0.003630407262312316,-0.017975266810886143,-0.04068607094479836,0.014698139007971218,0.009744930012247065,-0.002272218535551768,-0.046419237408732814,-0.005816349827513624,-0.009118535995479836,0.0056038265886969975,0.018128186720859654,0.017033279858788143
0.0006642835542859667,-0.0010798205986411117,-0.00370669125578604,-0.00027593383944106344,0.0014027969834893201,0.00025826294632417423,0.0006055535361711423,0.07813226581973809,-0.0006351637146699887,-0.00031678613627650294,0.000501135927407586,-0.0017220107328937556,0.0018061230710720742,-0.03213569106181479,0.003466795032626511,0.3808409822076564,0.0036001813354539424,0.0014460662854950763,-0.30802440610287857,-0.01037269176648208,0.6660123062354476,1.091978792552184,0.06614249196697806,0.13405398267281543,-0.18434905218055508,0.5747772976316774,0.212111160303334,0.37868956381533037,-0.3955809620248003,-0.2300154500214858,0.007663567168276013,-0.021029368761973807,-0.1776864475866202,0.00595147467116259,-0.28148510308203006,-0.03536843121068321,0.34090163445741983,-0.14553429218138986,-0.03367765644620097,0.38195250295941763,-0.25931735451830257,-0.44787104891883817,1.1635776028854485,-0.7667091912917076,0.25010654286234585,0.08188247360821617,-0.7014226324097703,-0.6667050096882845,-0.406012557401977,0.3106612800282456
0.0012193434655030332,-0.0020738752685451473,-0.007114101882752084,-0.0008578250103792538,0.002241913705044968,0.0011018188552993676,0.0010057882348610426,0.6339653668312394,0.01935254098559276,0.0021644217404574503,0.0006504078452573346,-0.004449820952637398,0.0059869212811861265,-0.054616887250565606,0.006974127176292357,0.7225704345605442,0.011868008829738949,-0.023880471556499003,-0.3778102468301437,0.010208346238977897,0.5123677920560293,0.29748715115218544,0.026738724609951414,0.014514087473341847,0.05983940103698858,-0.08356307598038859,-0.13461250421207915,-0.3371156068956565,0.17835319224554977,-0.033930985828596855,-0.029762393530333994,0.16322863602192908,-0.14215311549962795,-0.040313158259000066,0.010062047135296258,0.04697756325180055,-0.20003516587984332,-0.1319908867308198,0.06340139719960443,-0.14295554515450296,0.10255865958355301,0.0021681065649240133,-0.46978320308590493,0.5847167352852052,0.062474027086100795,-0.25168227992984216,-0.017416037159577194,0.16902854909479034,0.4020581543565437,-0.334687636896021
0.24280889612696868,-0.08571831233050148,-0.003923415092500639,-0.01992136197759311,0.20151047244857132,-0.09772699517471685,0.0033339412531573744,0.0025050048320815516,-0.16143463320468845,0.30256652073920876,0.1836599291817807,0.4358702611262703,-0.13509699757935256,0.08488181293352545,-0.033700605047880264,-0.002099035007981969,-0.13786710155129644,-0.30132594512250216,-0.0014088815492456692,-0.0522299053132387,0.02257605880227189,0.0033712702365545602,-0.12169706970530715,-0.24478348221743096,-0.1053746550552667,-0.0013111814692546753,0.0398367996033253,-0.026673304756414152,-0.018831953062120006,0.006752609520966574,0.05390270830859404,0.019436634797392695,-0.009760164747594526,-0.048186588829564725,-0.00871704238852568,-0.01736024071394828,-0.02434777136247456,-0.031645039051579414,0.04775213049638763,-0.03615594872400474,-0.1257847529032588,0.013635333030556158,0.005233572959701508,-0.05111018753832609,0.06857970182458283,-0.07388556874291778,-0.06952720253256213,0.0021442479147277507,-0.027199402344788893,-0.02187372894044535
0.03505344765996101,-0.027293161336314604,-0.057156294282592925,-0.00292741787375808,0.012237341007588784,0.0013129967329438873,0.0015448245967026107,0.1756872242635157,-0.008959633898558573,0.00014960934480605338,-0.0019339169038844256,-0.00918007083337545,0.003213078559052462,-0.05391724328586933,0.006713173468125551,0.7231458942981771,0.006393003149623288,-0.015468126455513594,-0.10972553469258803,0.0007361126255394494,-0.0520055092545028,-0.4629718706563204,-0.02613298464982254,-0.01836487159739968,0.01771345698761461,-0.2067623726869137,0.016543614046606828,-0.329355665942864,0.7362194519406381,0.3808174455143387,-0.019519109051287488,-0.053335728090126495,-0.08829807653552191,-0.044693393428782195,-0.43892116391014235,0.027771071837983045,-0.2746977912082298,0.5137521068638087,0.11382063289785525,-0.3010622071441159,-0.07975760953688531,-1.00891982024314,0.36353437709928016,1.1341415014913456,-0.02666184621237058,-0.4308696587763927,0.13819784337829172,-0.9446532817109158,-0.2088015458469621,-0.13499828221445215
0.0036984014707041016,-0.004422212495083276,-0.004474879514097897,-0.005043606050736308,-0.006556882079806477,0.007325359939580995,0.00011513072979538603,1.8447825944930796,0.06455723516876827,0.0015454217296152822,-6.09458125332096e-05,0.011779527568649703,-0.014272841810290796,0.02795058788569999,-0.007321101031444883,-0.13959366216603775,-0.021302807500120723,0.045198442418128246,0.41692408359997024,-0.030647711948759808,-0.17149508646286926,0.8011458804882202,0.04241719858419739,0.251733402557898,-0.5472378440659872,0.19201363673910216,0.5887468526501063,0.1967215024168888,-0.7677671880968591,0.07065899637533468,0.08454133876606104,0.09435388943600628,-0.6453043818595359,-0.18269329526981917,-0.7523808778701732,0.2781562779787919,0.1689903705211766,-0.38038447128498304,0.15235426768337484,-0.9218089902824818,0.48304190069584635,0.06696111058222268,-0.9750319706545467,0.2529386846390082,-0.05053411842525074,-0.3512363434357891,0.4799387436948829,-0.6913776577249529,-0.20108320126463686,0.3260851825498487
0.0667022034768149,-0.00790753120661526,0.04587639482418446,0.025180938135490494,0.05573408966277649,-0.0012010928513391287,-0.05993154929579061,0.0012807749920220955,-0.039141756300080155,0.04254050111663111,-0.025155699457608375,-0.010170542150367147,-0.0076094774523006725,0.005287266976925597,0.009049302852662514,0.00048376567712699265,-0.0367518916051812,0.011458854817150714,-0.00013331753817558438,-0.029466793371524583,0.00497216584453716,-0.0010972146016404952,-0.007332850278733815,-0.034207206185954686,-0.013677202448317886,-0.0007704933103537514,0.0011464080528487807,-0.001530097298182003,-0.00011111792080643864,-2.988733535815405e-05,-0.010914394092498848,0.0005279141756743084,-0.0008852796278126354,-0.0007130904572116293,-0.001531086548049246,-0.013055930932419291,0.0016365396504412408,0.0028302297596265714,-0.0212830752594793,-0.0025165486577745466,0.0035679048529916498,-0.003065453729171647,-0.003242392136341248,0.0051430815384445605,-0.002671284940805442,0.017689742512396155,-0.012367365341979316,0.000988411773442033,-0.002303823644544369,-0.00024256922050344706
1.6882972933424516e-06,-7.322088422304903e-07,-5.312439644096458e-06,-2.805161306692624e-06,5.7660943338295835e-06,9.795317948867001e-06,2.3294364644074712e-05,0.0025398155237317407,6.253933235497039e-05,-3.620309711547213e-05,7.19181546953916e-05,0.00013793586597391213,-4.909202404471226e-05,-0.0010999899949043271,5.318386116523378e-05,0.016515831285327614,9.739811498490555e-05,2.7279863137018982e-05,0.0004356267509991201,-1.5631658082065668e-05,-0.009087188453963798,-0.009234632839959131,-0.0010784015925851354,-0.0014344355726754066,0.002632749705904609,-0.011953421249087184,-0.001957576636156047,0.004368397844797028,0.008407626224899743,0.027745092107375795,0.0012051182763427295,0.022775489612316856,-0.007133557310512949,-0.0006852725744832292,0.007407792086669461,-0.0009011570173169055,-0.006102559438718125,0.0015130216225617626,0.0017404542191091458,0.010055848908060237,0.009213338542612347,-3.836733057143199e-05,-0.015574821429442907,-0.0047455162514099414,0.01479205006509115,-0.012349557782864621,-0.030604213957377772,-0.09528291646444964,0.03024710647163813,-0.021365283980558838
0.00021248448112095163,-0.00035924988283864894,-0.0012135214360605973,-0.0001182426759891465,0.00039499737929858393,0.00012737630359362697,0.00012788883158619313,0.06730894295238193,0.0015563437523477986,6.859162677152291e-05,0.00015944421916070064,-0.00043122854108833465,0.0003723452418788444,-0.02635854914802101,0.0024885942153367365,0.411116654290622,0.00359430992278592,-0.010886430824662886,-0.01126173672303968,-0.001719379762767965,-0.4496491923919054,-0.2322471483871538,-5.5898267949656704e-05,-0.09657384990822225,0.007864606714227743,0.2294762862883596,0.22212054538694825,1.3774517518523433,-1.203198497232288,0.2665936075062069,-0.02436118358031239,-0.49158267232665687,-0.8557449157020949,0.0358312821828141,0.06655127458342502,0.005231550714547338,-0.7157626520644859,0.07595137754340242,0.019710041639936053,-0.0766545556829391,-0.013819738249917496,-0.2553136868639312,-0.3197460747161995,0.08276229418589576,0.010656774089446543,0.004056045424470456,-0.17339082084735163,-0.17320525125396485,0.06355088270525362,0.2707185749698549
