cluster_id,num_users,percentage,avg_rating,avg_num_ratings,avg_rating_std,top_genre_1,top_genre_1_score,top_genre_2,top_genre_2_score,top_genre_3,top_genre_3_score
0,676,22.853279242731574,0.605266023046581,5.279585798816568,0.18536323062414262,count,3.3476480054661337,adventure,0.6247014737576195,action,0.5330042271647722
1,2282,77.14672075726843,0.5041463544199725,2.0854513584574934,0.17407035458210196,count,2.1242975542184044,thriller,0.35512256134327963,drama,0.3126679754065895
