user_idx,avg_rating,num_ratings,rating_std,genre_count_scaled_pref,genre_action_pref,genre_adventure_pref,genre_animation_pref,genre_comedy_pref,genre_crime_pref,genre_documentary_pref,genre_drama_pref,genre_family_pref,genre_fantasy_pref,genre_game_show_pref,genre_history_pref,genre_holiday_pref,genre_horror_pref,genre_music_pref,genre_musical_pref,genre_mystery_pref,genre_romance_pref,genre_science_fiction_pref,genre_superhero_pref,genre_suspense_pref,genre_thriller_pref,genre_tv_movie_pref,genre_war_pref,genre_western_pref,user_cluster
3386,0.2013888888888889,16,0.24417072216747446,0.27083333333333326,0.3125,0.3125,0.0,0.0,0.25,0.0,0.5,0.0,0.0625,0.0,0.0625,0.0,0.125,0.0,0.0,0.25,0.0625,0.1875,0.0,0.0,0.3125,0.0,0.0625,0.125,1
318,0.4444444444444445,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1440,0.2222222222222222,1,,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2251,0.4444444444444445,1,,0.6666666666666666,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1711,0.73015873015873,259,0.156131052369016,0.3185328185328185,0.37065637065637064,0.3667953667953668,0.16602316602316602,0.3088803088803089,0.14285714285714285,0.0,0.2471042471042471,0.23166023166023167,0.1776061776061776,0.0,0.03474903474903475,0.0,0.13513513513513514,0.011583011583011582,0.0,0.05405405405405406,0.09652509652509653,0.27413127413127414,0.0,0.0,0.23166023166023167,0.011583011583011582,0.03474903474903475,0.015444015444015444,0
2909,0.5555555555555556,1,,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
968,0.6675213675213675,130,0.15560240087429109,0.291025641025641,0.4076923076923077,0.2846153846153846,0.007692307692307693,0.2076923076923077,0.11538461538461539,0.007692307692307693,0.3384615384615385,0.023076923076923078,0.15384615384615385,0.0,0.06153846153846154,0.0,0.2,0.03076923076923077,0.0,0.11538461538461539,0.09230769230769231,0.2230769230769231,0.0,0.0,0.34615384615384615,0.007692307692307693,0.09230769230769231,0.03076923076923077,1
354,0.5297491039426524,155,0.1744545795525971,0.31290322580645163,0.5290322580645161,0.4258064516129032,0.12258064516129032,0.22580645161290322,0.12258064516129032,0.0,0.17419354838709677,0.14838709677419354,0.14838709677419354,0.0,0.025806451612903226,0.0,0.1870967741935484,0.0064516129032258064,0.0,0.06451612903225806,0.04516129032258064,0.32903225806451614,0.0,0.0,0.2967741935483871,0.0,0.012903225806451613,0.012903225806451613,0
1311,0.5555555555555556,3,0.4444444444444444,0.38888888888888884,0.3333333333333333,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1382,1.0,1,,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1399,0.4200542005420054,82,0.27161862493231415,0.23373983739837392,0.32926829268292684,0.06097560975609756,0.024390243902439025,0.17073170731707318,0.13414634146341464,0.024390243902439025,0.35365853658536583,0.04878048780487805,0.04878048780487805,0.012195121951219513,0.024390243902439025,0.0,0.3170731707317073,0.036585365853658534,0.036585365853658534,0.04878048780487805,0.10975609756097561,0.14634146341463414,0.0,0.0,0.3902439024390244,0.0,0.024390243902439025,0.06097560975609756,1
360,0.5384615384615384,13,0.2519314437666351,0.21794871794871792,0.3076923076923077,0.0,0.07692307692307693,0.46153846153846156,0.0,0.0,0.15384615384615385,0.07692307692307693,0.0,0.0,0.0,0.0,0.6923076923076923,0.0,0.0,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,1
11,0.49999999999999994,2,0.39283710065919303,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1
759,0.7777777777777777,1,,0.1666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
453,0.7617212588310852,173,0.16150208357811166,0.27649325626204235,0.37572254335260113,0.2832369942196532,0.017341040462427744,0.11560693641618497,0.21965317919075145,0.0,0.3063583815028902,0.046242774566473986,0.1329479768786127,0.0,0.05202312138728324,0.0,0.2023121387283237,0.005780346820809248,0.0,0.10404624277456648,0.06936416184971098,0.2543352601156069,0.0,0.0,0.3872832369942196,0.0,0.046242774566473986,0.04046242774566474,0
2492,0.4444444444444445,1,,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1413,0.6666666666666665,2,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3412,0.7272727272727273,11,0.29128763250176765,0.33333333333333337,0.6363636363636364,0.8181818181818182,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.8181818181818182,0.0,0.0,0.0,0
