cluster_id,num_users,percentage,avg_rating,avg_num_ratings,avg_rating_std,top_genre_1,top_genre_1_score,top_genre_2,top_genre_2_score,top_genre_3,top_genre_3_score
0,620,20.960108181203516,0.610085964148346,5.330645161290323,0.18076212700281274,adventure,0.663364961802175,action,0.5231706040997297,science_fiction,0.45771788162344373
1,2338,79.03989181879648,0.5052902115457191,2.1484174508126603,0.17613817830471384,thriller,0.3650080352327508,drama,0.31190225797687676,horror,0.2710405294695098
